Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,mutation_rate,mutation_variance
387,3880,0.9279773235321045,0.920383632183075,0.9201222062110901,0.9134483933448792,10,20.062260388551344,grey_fox,0.09333882480859756,red_fox,0.09029684960842133,kit_fox,0.07880835980176926,tiger_cat,0.021317722275853157,Arctic_fox,0.013035033829510212,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
388,3890,0.9285739064216614,0.9212034940719604,0.9226211309432983,0.9132752418518066,10,22.402693400687816,grey_fox,0.09227266907691956,red_fox,0.0905376747250557,kit_fox,0.08027908951044083,tiger_cat,0.02083400823175907,Arctic_fox,0.012690403498709202,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
389,3900,0.9287787079811096,0.9224802255630493,0.9223439693450928,0.9130101799964905,10,20.930600471092465,red_fox,0.09119205176830292,grey_fox,0.08745991438627243,kit_fox,0.07763782888650894,tiger_cat,0.01996641978621483,Arctic_fox,0.012819226831197739,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
390,3910,0.9283950328826904,0.9225479364395142,0.9219951033592224,0.9187045693397522,10,16.63247651484685,grey_fox,0.09153026342391968,red_fox,0.09008552134037018,kit_fox,0.07823273539543152,tiger_cat,0.019917158409953117,Arctic_fox,0.012521568685770035,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
391,3920,0.9273247122764587,0.9214315414428711,0.9208345413208008,0.9153119325637817,10,16.99512287997335,grey_fox,0.09326975047588348,red_fox,0.08902204036712646,kit_fox,0.0803665965795517,tiger_cat,0.020586637780070305,Arctic_fox,0.012452056631445885,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
392,3930,0.9255724549293518,0.9224395751953125,0.9233710765838623,0.9182220697402954,10,16.949008400384297,grey_fox,0.09542716294527054,red_fox,0.09418120235204697,kit_fox,0.07874970883131027,tiger_cat,0.020996568724513054,Arctic_fox,0.012507217936217785,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
393,3940,0.9233499765396118,0.9206185340881348,0.9209625720977783,0.9173744916915894,10,18.41421916732419,red_fox,0.09651141613721848,grey_fox,0.09302396327257156,kit_fox,0.07808934152126312,tiger_cat,0.019862402230501175,Arctic_fox,0.012498030439019203,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
394,3950,0.9253485202789307,0.9191328287124634,0.9185209274291992,0.9111812710762024,10,19.43607538038296,red_fox,0.0952695980668068,grey_fox,0.09412326663732529,kit_fox,0.08084488660097122,tiger_cat,0.0206181351095438,Arctic_fox,0.012109233997762203,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
395,3960,0.9255476593971252,0.9202563166618347,0.9200600385665894,0.9162442088127136,10,18.43985555013115,grey_fox,0.09556838870048523,red_fox,0.09136012941598892,kit_fox,0.07779676467180252,tiger_cat,0.02111913450062275,Arctic_fox,0.011394420638680458,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
396,3970,0.9241910576820374,0.9181302785873413,0.9185709357261658,0.9092334508895874,10,19.45123897963029,red_fox,0.09679064899682999,grey_fox,0.0921734943985939,kit_fox,0.07789137959480286,tiger_cat,0.020971564576029778,Arctic_fox,0.011169128119945526,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
397,3980,0.921554446220398,0.9171744585037231,0.9172789454460144,0.9137001037597656,10,20.373931352568302,grey_fox,0.0981426015496254,red_fox,0.09266111254692078,kit_fox,0.07054100930690765,tiger_cat,0.019674384966492653,Arctic_fox,0.012461081147193909,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
398,3990,0.9210052490234375,0.915744423866272,0.9155052900314331,0.9089295864105225,10,21.19209046465732,grey_fox,0.09851683676242828,red_fox,0.09727112203836441,kit_fox,0.06823346018791199,tiger_cat,0.019543439149856567,Arctic_fox,0.012581679038703442,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
399,4000,0.9213206768035889,0.9181984066963196,0.9183670282363892,0.9141384363174438,10,20.450108605662596,grey_fox,0.09837358444929123,red_fox,0.09629107266664505,kit_fox,0.07462400197982788,tiger_cat,0.01968756876885891,Arctic_fox,0.011360066011548042,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
400,4010,0.9268602728843689,0.9172558784484863,0.9175467491149902,0.904626190662384,10,22.1382849611704,red_fox,0.0939219519495964,grey_fox,0.09234006702899933,kit_fox,0.06930483877658844,tiger_cat,0.020788898691534996,Arctic_fox,0.010944677516818047,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
401,4020,0.9279904365539551,0.9189071655273438,0.9184709191322327,0.9101138710975647,10,21.325258417121614,red_fox,0.09364698827266693,grey_fox,0.09143409132957458,kit_fox,0.06654684245586395,tiger_cat,0.021658381447196007,Arctic_fox,0.010915431194007397,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
402,4030,0.9316698908805847,0.9218080639839172,0.9198851585388184,0.9180532693862915,10,22.749012562997844,grey_fox,0.09162593632936478,red_fox,0.09026607125997543,kit_fox,0.06530582904815674,tiger_cat,0.023286564275622368,Arctic_fox,0.011488568969070911,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
403,4040,0.9300654530525208,0.9198257327079773,0.9210869073867798,0.9091591238975525,10,24.044253173273617,grey_fox,0.09201095998287201,red_fox,0.09114076942205429,kit_fox,0.06519636511802673,tiger_cat,0.022075891494750977,Arctic_fox,0.011158643290400505,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
404,4050,0.927939236164093,0.921766459941864,0.9221651554107666,0.9142026901245117,10,22.938365123068166,red_fox,0.09401114284992218,grey_fox,0.09076153486967087,kit_fox,0.07099690288305283,tiger_cat,0.02194458432495594,Arctic_fox,0.01119854673743248,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
405,4060,0.9264451861381531,0.9216281771659851,0.9216738343238831,0.9166531562805176,10,21.34330796959637,red_fox,0.0948864221572876,grey_fox,0.09216628968715668,kit_fox,0.07361232489347458,tiger_cat,0.02131194807589054,Arctic_fox,0.010637491941452026,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
406,4070,0.9278960227966309,0.9212258458137512,0.9206653833389282,0.9170863628387451,10,23.25222673835539,grey_fox,0.09468628466129303,red_fox,0.09297393262386322,kit_fox,0.06380025297403336,tiger_cat,0.02259328030049801,Arctic_fox,0.010354019701480865,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
407,4080,0.927524983882904,0.9210321307182312,0.9216622114181519,0.910060465335846,10,23.665531110033783,grey_fox,0.09510617703199387,red_fox,0.0944121778011322,kit_fox,0.06264150142669678,tiger_cat,0.022625194862484932,Arctic_fox,0.010166198946535587,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
408,4090,0.9247424602508545,0.9202787280082703,0.9209572076797485,0.9130377769470215,10,24.012862685685725,red_fox,0.09682191908359528,grey_fox,0.0932663083076477,kit_fox,0.07667945325374603,tiger_cat,0.021572057157754898,Arctic_fox,0.010390832088887691,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
409,4100,0.9270554780960083,0.9214717745780945,0.9228872060775757,0.9158174991607666,10,24.400296613522094,red_fox,0.09580210596323013,grey_fox,0.09572680294513702,kit_fox,0.06292113661766052,tiger_cat,0.02287706732749939,Arctic_fox,0.00994609110057354,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
410,4110,0.9297221302986145,0.9216639399528503,0.9211276173591614,0.9162994027137756,10,25.845584315842753,red_fox,0.09237439930438995,grey_fox,0.09093563258647919,kit_fox,0.07987110316753387,tiger_cat,0.02209637314081192,Arctic_fox,0.011405641213059425,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
411,4120,0.9300060272216797,0.9224306344985962,0.9226692318916321,0.9115410447120667,10,27.810139137203247,grey_fox,0.0943358838558197,red_fox,0.09272262454032898,kit_fox,0.0605020597577095,tiger_cat,0.024340329691767693,Arctic_fox,0.009979287162423134,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
412,4130,0.9286444187164307,0.921547532081604,0.9216617345809937,0.9155659675598145,10,28.586408002772572,red_fox,0.09253021329641342,grey_fox,0.09032901376485825,kit_fox,0.07945285737514496,tiger_cat,0.021169889718294144,Arctic_fox,0.010360977612435818,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
413,4140,0.9290788769721985,0.9211471676826477,0.9235140681266785,0.9034246206283569,10,29.192003726395527,red_fox,0.09475652873516083,grey_fox,0.0898197814822197,kit_fox,0.059916529804468155,tiger_cat,0.02384244091808796,Arctic_fox,0.009691807441413403,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
414,4150,0.9308176040649414,0.9234821200370789,0.9233864545822144,0.9176446795463562,10,27.86190227126288,red_fox,0.09317956119775772,grey_fox,0.0907517522573471,kit_fox,0.06656341254711151,tiger_cat,0.023997388780117035,Arctic_fox,0.010947952046990395,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
415,4160,0.9298367500305176,0.9232292175292969,0.9234466552734375,0.9146236777305603,10,24.335918133821735,grey_fox,0.0938614010810852,red_fox,0.09319350868463516,kit_fox,0.06987480074167252,tiger_cat,0.023693332448601723,Arctic_fox,0.011219204403460026,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
416,4170,0.9320472478866577,0.9226012229919434,0.924854040145874,0.9133580923080444,10,23.269560379178206,red_fox,0.09459123760461807,grey_fox,0.08396290242671967,kit_fox,0.065327949821949,tiger_cat,0.026634952053427696,Arctic_fox,0.010143748484551907,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
417,4180,0.9339029788970947,0.9246253967285156,0.92460036277771,0.9196649789810181,10,22.159489119822055,red_fox,0.09274755418300629,grey_fox,0.0848468765616417,kit_fox,0.0703277513384819,tiger_cat,0.026660362258553505,Egyptian_cat,0.010044699534773827,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
418,4190,0.9354589581489563,0.9232920408248901,0.9242178201675415,0.9135617613792419,10,23.61328775109487,red_fox,0.08979124575853348,grey_fox,0.08682084083557129,kit_fox,0.0685945600271225,tiger_cat,0.025255925953388214,Arctic_fox,0.01072764117270708,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
419,4200,0.9376037120819092,0.9222098588943481,0.9238886833190918,0.9032667875289917,10,23.65153173502056,red_fox,0.08980883657932281,grey_fox,0.08761763572692871,kit_fox,0.06484824419021606,tiger_cat,0.02742650732398033,Arctic_fox,0.010523846372961998,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
420,4210,0.9371123313903809,0.9282556772232056,0.930496335029602,0.9199661016464233,10,18.899545166396262,red_fox,0.09065917134284973,grey_fox,0.08506522327661514,kit_fox,0.0657399520277977,tiger_cat,0.027776146307587624,Arctic_fox,0.010518444702029228,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
421,4220,0.9367601871490479,0.9288808703422546,0.9273102283477783,0.9241470694541931,10,16.344912693672914,red_fox,0.09055997431278229,grey_fox,0.08625196665525436,kit_fox,0.065299853682518,tiger_cat,0.027310686185956,Arctic_fox,0.01058916188776493,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
422,4230,0.9330524206161499,0.9284712076187134,0.931528627872467,0.918589174747467,10,19.316279657160443,red_fox,0.09529682993888855,grey_fox,0.08435703814029694,kit_fox,0.06113791465759277,tiger_cat,0.028332311660051346,Arctic_fox,0.009513798169791698,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
423,4240,0.9336463809013367,0.9287701845169067,0.9292062520980835,0.9234472513198853,10,20.20387411507294,grey_fox,0.0925675705075264,red_fox,0.0897119864821434,kit_fox,0.07043814659118652,tiger_cat,0.02621031552553177,Arctic_fox,0.010463020764291286,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
424,4250,0.9357492923736572,0.928301990032196,0.9290335178375244,0.9154822826385498,10,20.451774122903633,grey_fox,0.09300412982702255,red_fox,0.09056491404771805,kit_fox,0.06717756390571594,tiger_cat,0.028756296262145042,Arctic_fox,0.01078023947775364,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
425,4260,0.9368600845336914,0.930799663066864,0.9307007789611816,0.9237972497940063,10,22.37701319697668,red_fox,0.09025121480226517,grey_fox,0.08963995426893234,kit_fox,0.06650152802467346,tiger_cat,0.02713010460138321,Arctic_fox,0.010696523822844028,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
426,4270,0.9388307332992554,0.9319313764572144,0.9304429292678833,0.9223673343658447,10,24.369505308581832,grey_fox,0.08866466581821442,red_fox,0.08590637892484665,kit_fox,0.06594483554363251,tiger_cat,0.02747494913637638,Arctic_fox,0.011077490635216236,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
427,4280,0.9398332834243774,0.9315921068191528,0.9321039319038391,0.9219112396240234,10,25.255958577678907,grey_fox,0.08921025693416595,red_fox,0.0879865512251854,kit_fox,0.06194036453962326,tiger_cat,0.0290328748524189,Arctic_fox,0.01021530106663704,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
428,4290,0.9430152177810669,0.932898223400116,0.930799126625061,0.9272952675819397,10,20.983928799566772,grey_fox,0.08646552264690399,red_fox,0.08613187074661255,kit_fox,0.06233692169189453,tiger_cat,0.029493268579244614,Arctic_fox,0.00924832746386528,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
429,4300,0.9453463554382324,0.9361951947212219,0.9357083439826965,0.9286255240440369,10,21.451841603412078,grey_fox,0.08608974516391754,red_fox,0.08099053055047989,kit_fox,0.05935658887028694,tiger_cat,0.03143579885363579,Egyptian_cat,0.00918212067335844,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
430,4310,0.9427249431610107,0.9361580014228821,0.9366543889045715,0.9299546480178833,10,19.2592433873153,red_fox,0.08833658695220947,grey_fox,0.08733854442834854,kit_fox,0.05989152193069458,tiger_cat,0.031079255044460297,Egyptian_cat,0.00905634555965662,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
431,4320,0.940319299697876,0.9360737800598145,0.9364826083183289,0.9298310279846191,10,18.804130258875517,grey_fox,0.08889371901750565,red_fox,0.08706668019294739,kit_fox,0.06410958617925644,tiger_cat,0.029195290058851242,Arctic_fox,0.00994367990642786,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
432,4330,0.9400603771209717,0.9341098070144653,0.9338433742523193,0.9245334267616272,10,19.184843665576004,red_fox,0.08950694650411606,grey_fox,0.08633560687303543,kit_fox,0.06552634388208389,tiger_cat,0.029570281505584717,Arctic_fox,0.010588780045509338,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
433,4340,0.9391172528266907,0.9316728711128235,0.9324297308921814,0.9229376912117004,10,19.80109021891395,grey_fox,0.0889529287815094,red_fox,0.08392160385847092,kit_fox,0.06160375848412514,tiger_cat,0.028067098930478096,Arctic_fox,0.009805450215935707,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
434,4350,0.9431120753288269,0.9349641799926758,0.9332414865493774,0.9312705397605896,10,20.465705049684622,red_fox,0.08840714395046234,grey_fox,0.08641986548900604,kit_fox,0.05649049952626228,tiger_cat,0.03150717914104462,Arctic_fox,0.009446735493838787,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
435,4360,0.9451776742935181,0.9349538087844849,0.9331859946250916,0.921393632888794,10,21.911718287607,red_fox,0.08772149682044983,grey_fox,0.08292506635189056,kit_fox,0.05430060997605324,tiger_cat,0.03288757801055908,Arctic_fox,0.01012775395065546,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
436,4370,0.9452108144760132,0.9374910593032837,0.9393235445022583,0.9278128743171692,10,20.892993530504217,red_fox,0.08752801269292831,grey_fox,0.08225303888320923,kit_fox,0.05602257698774338,tiger_cat,0.032728809863328934,Arctic_fox,0.009993267245590687,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
437,4380,0.9418809413909912,0.9375319480895996,0.9368044137954712,0.9346563816070557,10,18.689605758358457,red_fox,0.089544877409935,grey_fox,0.08393407613039017,kit_fox,0.05802089720964432,tiger_cat,0.03141376003623009,Arctic_fox,0.009935557842254639,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
438,4390,0.9379827380180359,0.9336627721786499,0.9341146945953369,0.9288163185119629,10,18.27733765597784,red_fox,0.09170373529195786,grey_fox,0.08512767404317856,kit_fox,0.059812575578689575,tiger_cat,0.029685478657484055,Arctic_fox,0.010332360863685608,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
439,4400,0.9343170523643494,0.929975152015686,0.9308463335037231,0.9213988780975342,10,16.316980860831112,red_fox,0.09380703419446945,grey_fox,0.09214067459106445,kit_fox,0.06387391686439514,tiger_cat,0.028102818876504898,Arctic_fox,0.009982192888855934,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
440,4410,0.938032329082489,0.9300678372383118,0.9295230507850647,0.9215882420539856,10,17.634406265581287,red_fox,0.0893675908446312,grey_fox,0.08886547386646271,kit_fox,0.05846834555268288,tiger_cat,0.02739734947681427,Arctic_fox,0.009923918172717094,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
441,4420,0.9405040740966797,0.9277265667915344,0.9268684387207031,0.9196365475654602,10,19.36004452261804,grey_fox,0.08792079985141754,red_fox,0.08687937259674072,kit_fox,0.06203588843345642,tiger_cat,0.028423430398106575,Arctic_fox,0.009691126644611359,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
